iter,ns,epot,ekin,etot,T,ext_force_x_atom0,ext_force_x_atom1026,molecular_extension,t
12250000,12.25,[-453.16979217529297],[990.31982422],[537.15003204],[323.49990585],10.035928726196289,-10.278071403503418,139.77593994140625,241102.67870044708
12255000,12.254999999999999,[-267.49781799316406],[997.71862793],[730.22080994],[325.91681425],9.511880874633789,-10.491731643676758,140.62820434570312,241179.26065969467
12260000,12.26,[-434.05347442626953],[1052.2277832],[618.17430878],[343.72288676],10.042864799499512,-10.899405479431152,138.35784912109375,241255.46314191818
12265000,12.264999999999999,[-335.4574737548828],[1064.63049316],[729.17301941],[347.77438145],10.39783000946045,-10.691754341125488,138.06585693359375,241332.1713397503
12270000,12.27,[-321.198543548584],[973.70117188],[652.50262833],[318.07122278],9.977518081665039,-10.355583190917969,140.0333709716797,241408.7791762352
12275000,12.274999999999999,[-297.6392822265625],[971.93103027],[674.29174805],[317.49298469],10.21142292022705,-10.392572402954102,139.43243408203125,241485.59511470795
12280000,12.28,[-701.5262985229492],[984.32476807],[282.79846954],[321.54154851],10.094042778015137,-10.451123237609863,139.65579223632812,241562.33285284042
12285000,12.285,[-522.7823638916016],[1010.75317383],[487.97080994],[330.17470576],10.117602348327637,-10.419035911560059,139.75340270996094,241638.711581707
12290000,12.29,[-489.84291076660156],[1006.39959717],[516.5566864],[328.75255748],10.288662910461426,-10.528177261352539,139.1291961669922,241715.19592237473
12295000,12.295,[-562.1494255065918],[1029.07910156],[466.92967606],[336.16109092],10.056961059570312,-10.601664543151855,139.6010284423828,241791.9108734131
12300000,12.299999999999999,[-333.19246673583984],[1018.7020874],[685.50962067],[332.77131418],10.320144653320312,-10.504788398742676,139.2615509033203,241868.59136891365
12305000,12.305,[-301.43176651000977],[947.19793701],[645.7661705],[309.41362169],10.316909790039062,-10.82261848449707,138.55136108398438,241945.1842777729
12310000,12.309999999999999,[-359.14873123168945],[1014.7991333],[655.65040207],[331.49636719],10.137799263000488,-10.783416748046875,139.17343139648438,242021.88890480995
12315000,12.315,[-370.9712677001953],[1074.60095215],[703.62968445],[351.03135204],9.823819160461426,-10.78350830078125,140.03445434570312,242098.4555850029
12320000,12.32,[-200.62522506713867],[1048.04162598],[847.41640091],[342.35542805],9.858011245727539,-11.27843952178955,138.78793334960938,242175.0160691738
12325000,12.325,[-431.5441207885742],[943.77069092],[512.22657013],[308.29407045],9.844122886657715,-10.791935920715332,140.11520385742188,242251.54164147377
12330000,12.33,[-393.8953399658203],[1017.53869629],[623.64335632],[332.39127845],10.367685317993164,-10.929244995117188,138.53932189941406,242327.8257212639
12335000,12.334999999999999,[-586.0636577606201],[1036.07397461],[450.01031685],[338.4460505],10.45172119140625,-10.759608268737793,138.82962036132812,242404.18380618095
12340000,12.34,[-391.68843841552734],[983.70715332],[592.0187149],[321.33979721],10.210199356079102,-10.739526748657227,139.55992126464844,242480.66302585602
12345000,12.344999999999999,[-143.00168228149414],[977.32702637],[834.32534409],[319.25565184],10.511627197265625,-10.475870132446289,139.54177856445312,242557.24180150032
12350000,12.35,[-319.02140617370605],[1016.66101074],[697.63960457],[332.10457189],10.783447265625,-10.175328254699707,139.68988037109375,242633.73221230507
12355000,12.354999999999999,[-196.26645278930664],[1000.17810059],[803.9116478],[326.72023064],10.839007377624512,-10.266791343688965,139.39862060546875,242710.19174146652
12360000,12.36,[-528.5900802612305],[1006.27941895],[477.68933868],[328.71329981],10.632028579711914,-10.309636116027832,139.88525390625,242786.55582523346
12365000,12.365,[-102.20271301269531],[1023.67181396],[921.46910095],[334.39473526],10.922289848327637,-10.170321464538574,139.58416748046875,242862.77632641792
12370000,12.37,[-513.3680419921875],[994.80761719],[481.4395752],[324.96589751],11.039316177368164,-10.68199634552002,138.08871459960938,242938.90739941597
12375000,12.375,[-500.57209396362305],[971.72015381],[471.14805984],[317.42409935],10.738028526306152,-10.484313011169434,139.41244506835938,243015.70136761665
12380000,12.379999999999999,[-606.5291366577148],[1036.84643555],[430.31729889],[338.69838418],10.462592124938965,-10.5927152633667,139.90631103515625,243092.0794479847
12385000,12.385,[-425.1122589111328],[1022.18731689],[597.07505798],[333.9098064],10.656872749328613,-10.859416007995605,138.8301544189453,243168.5923655033
12390000,12.389999999999999,[-496.8908882141113],[1034.32739258],[537.43650436],[337.87550843],10.599512100219727,-10.512480735778809,139.9171905517578,243245.21244859695
12395000,12.395,[-281.18799209594727],[1009.11291504],[727.92492294],[329.63889546],10.783096313476562,-10.135624885559082,140.47666931152344,243321.87299323082
12400000,12.399999999999999,[-409.314022064209],[953.11315918],[543.79913712],[311.3459003],11.20702838897705,-10.24774169921875,139.21282958984375,243398.40834879875
12405000,12.405,[-279.6384162902832],[1031.90856934],[752.27015305],[337.08537067],10.92596435546875,-10.11154842376709,140.332275390625,243475.0346736908
12410000,12.41,[-829.6756591796875],[1018.2411499],[188.56549072],[332.62074339],10.894986152648926,-10.9347505569458,138.42800903320312,243551.32492494583
12415000,12.415,[-179.93311309814453],[1012.92797852],[832.99486542],[330.88513192],10.858865737915039,-10.816523551940918,138.89016723632812,243627.72143483162
12420000,12.42,[-402.23654556274414],[1028.61413574],[626.37759018],[336.00920423],10.788141250610352,-10.661181449890137,139.53163146972656,243703.9709866047
12425000,12.424999999999999,[-443.6266212463379],[993.48248291],[549.85586166],[324.53302643],10.327872276306152,-10.503168106079102,141.15362548828125,243780.26971578598
12430000,12.43,[-393.059045791626],[947.5814209],[554.52237511],[309.53889133],10.811606407165527,-10.729498863220215,139.45477294921875,243856.59138822556
12435000,12.434999999999999,[-330.2231101989746],[971.96612549],[641.74301529],[317.50444896],10.735358238220215,-10.605155944824219,140.03253173828125,243932.7331624031
12440000,12.44,[-359.76340103149414],[1000.48321533],[640.7198143],[326.81990005],11.214388847351074,-10.60859203338623,138.9026641845703,244009.0087594986
12445000,12.445,[-427.2214012145996],[988.19897461],[560.97757339],[322.80710477],10.456390380859375,-11.001620292663574,139.89138793945312,244085.4624285698
12450000,12.45,[-246.8116912841797],[1024.76831055],[777.95661926],[334.75291908],10.661581993103027,-11.124051094055176,139.14862060546875,244161.8581867218
12455000,12.455,[-545.9245719909668],[1027.2565918],[481.33201981],[335.56574614],10.525900840759277,-10.935580253601074,140.03529357910156,244238.292242527
12460000,12.459999999999999,[-282.2777328491211],[1022.19500732],[739.91727448],[333.91231857],10.8209810256958,-10.073208808898926,141.52981567382812,244314.54403352737
12465000,12.465,[-267.71706771850586],[1040.77124023],[773.05417252],[339.98046893],11.085806846618652,-10.518775939941406,139.8301239013672,244390.9619395733
12470000,12.469999999999999,[-527.7995338439941],[1027.4798584],[499.68032455],[335.63867887],10.850481986999512,-10.677309036254883,140.09840393066406,244467.7837626934
12475000,12.475,[-135.39358520507812],[1001.99780273],[866.60421753],[327.31465828],11.006998062133789,-10.621040344238281,139.924072265625,244544.23804616928
12480000,12.479999999999999,[-536.744327545166],[1044.63269043],[507.88836288],[341.24185817],10.92041301727295,-10.929216384887695,139.44639587402344,244621.03349924088
12485000,12.485,[-314.64063262939453],[990.23083496],[675.59020233],[323.47083644],10.99328899383545,-11.093820571899414,138.92898559570312,244697.88323426247
12490000,12.49,[-398.00143814086914],[998.73425293],[600.73281479],[326.2485804],11.06744384765625,-10.69262981414795,139.8228759765625,244774.35044574738
12495000,12.495,[-366.9165382385254],[1015.98095703],[649.06441879],[331.88242415],11.174429893493652,-10.438715934753418,140.2664794921875,244850.8244729042
12500000,12.5,[-263.44152069091797],[1015.45324707],[752.01172638],[331.71004133],11.065200805664062,-10.544539451599121,140.35128784179688,244927.35080099106
12505000,12.504999999999999,[-348.1511650085449],[999.60308838],[651.45192337],[326.53239597],10.813580513000488,-11.146029472351074,139.55291748046875,245003.73263335228
12510000,12.51,[-192.652099609375],[1015.3684082],[822.71630859],[331.68232769],10.887829780578613,-11.150993347167969,139.43116760253906,245080.35010671616
12515000,12.514999999999999,[-572.2657356262207],[1009.03881836],[436.77308273],[329.61469089],11.470041275024414,-10.656779289245605,139.2874755859375,245156.69448924065
12520000,12.52,[-575.0085563659668],[1019.31549072],[444.30693436],[332.97168977],11.564737319946289,-10.127423286437988,140.45040893554688,245233.0883758068
12525000,12.524999999999999,[-404.25875091552734],[982.33929443],[578.08054352],[320.89296962],11.384735107421875,-10.337416648864746,140.4517364501953,245309.15271687508
12530000,12.53,[-265.85774993896484],[980.22619629],[714.36844635],[320.20270064],11.180505752563477,-10.315279960632324,141.09393310546875,245385.6853094101
12535000,12.535,[-163.15260887145996],[1013.77770996],[850.62510109],[331.16270694],11.018820762634277,-11.015963554382324,139.82273864746094,245461.943495512
12540000,12.54,[-24.559066772460938],[1026.17614746],[1001.61708069],[335.21280598],10.425177574157715,-11.57615852355957,139.98265075683594,245538.3991611004
12545000,12.545,[-394.30147552490234],[1038.17321777],[643.87174225],[339.13179358],10.759799003601074,-11.579996109008789,139.21279907226562,245614.97614097595
12550000,12.549999999999999,[-193.4422607421875],[991.65527344],[798.2130127],[323.93614643],10.276782035827637,-11.860679626464844,139.794921875,245691.48797798157
12555000,12.555,[-171.8545379638672],[944.44610596],[772.59156799],[308.51470291],10.450408935546875,-11.606561660766602,140.07244873046875,245768.11237192154
12560000,12.559999999999999,[-292.97180557250977],[1036.78833008],[743.81652451],[338.67940333],10.482943534851074,-11.285069465637207,140.8711395263672,245844.48385238647
12565000,12.565,[-193.31278228759766],[1002.25952148],[808.9467392],[327.40015186],10.850198745727539,-11.493826866149902,139.5074005126953,245920.81601285934
12570000,12.57,[-59.01493835449219],[990.25927734],[931.24433899],[323.48012748],10.892837524414062,-11.092875480651855,140.47947692871094,245997.0830965042
12575000,12.575,[-327.24879455566406],[1029.21044922],[701.96165466],[336.20399721],10.860394477844238,-11.478858947753906,139.6719207763672,246073.56177306175
12580000,12.58,[-181.44671630859375],[1052.07971191],[870.63299561],[343.67451749],10.746994018554688,-10.498184204101562,142.4833984375,246149.9597234726
12585000,12.584999999999999,[-174.9619598388672],[997.00640869],[822.04444885],[325.68415926],10.280383110046387,-11.239465713500977,141.87301635742188,246225.69235992432
12590000,12.59,[-225.3647346496582],[1012.07098389],[786.70624924],[330.6051843],10.496472358703613,-11.298922538757324,141.26043701171875,246301.6957347393
12595000,12.594999999999999,[-321.7354202270508],[999.23846436],[677.50304413],[326.41328714],10.46398639678955,-11.496787071228027,140.9232940673828,246377.50574183464
12600000,12.6,[-225.8784065246582],[1012.45178223],[786.5733757],[330.72957667],10.166583061218262,-11.009239196777344,142.9619598388672,246453.03737521172
12605000,12.604999999999999,[-92.02816772460938],[987.49780273],[895.46963501],[322.57805852],10.603469848632812,-11.202371597290039,141.4632110595703,246528.57874941826
12610000,12.61,[-338.02433013916016],[1024.63317871],[686.60884857],[334.70877664],10.896124839782715,-10.46532154083252,142.65049743652344,246604.19802188873
12615000,12.615,[-113.97601699829102],[1005.65643311],[891.68041611],[328.50979398],10.9487886428833,-10.057673454284668,143.61424255371094,246679.55467629433
12620000,12.62,[-322.9251937866211],[1037.32946777],[714.40427399],[338.85617248],10.964258193969727,-10.31348705291748,143.0123291015625,246754.83599352837
12625000,12.625,[-221.24036026000977],[972.73101807],[751.49065781],[317.75431034],10.577847480773926,-9.979202270507812,144.89036560058594,246829.84700465202
12630000,12.629999999999999,[-191.47630310058594],[1035.97412109],[844.49781799],[338.41343215],10.54083251953125,-9.703452110290527,145.74856567382812,246904.47171473503
12635000,12.635,[-282.9568977355957],[1025.69116211],[742.73426437],[335.05437967],10.43139362335205,-9.023077964782715,147.79940795898438,246978.8700094223
12640000,12.639999999999999,[-406.1801300048828],[1020.23962402],[614.05949402],[333.27356905],10.422015190124512,-9.51672649383545,146.66500854492188,247052.9147720337
12645000,12.645,[-426.8203582763672],[1055.76843262],[628.94807434],[344.87948257],10.360424995422363,-9.327072143554688,147.36941528320312,247126.97728347778
12650000,12.649999999999999,[-395.68468475341797],[1030.09191895],[634.40723419],[336.49193992],10.369900703430176,-9.655344009399414,146.60134887695312,247201.2386932373
12655000,12.655,[-239.00921440124512],[1024.48803711],[785.47882271],[334.66136438],10.07262897491455,-9.435193061828613,147.97119140625,247275.46388077736
12660000,12.66,[-443.84095764160156],[997.39978027],[553.55882263],[325.81265882],10.108596801757812,-9.176300048828125,148.60479736328125,247349.54119849205
12665000,12.665,[-344.8487014770508],[999.34783936],[654.49913788],[326.4490158],10.095084190368652,-9.3341703414917,148.32020568847656,247423.42698693275
12670000,12.67,[-560.9362754821777],[1053.04833984],[492.11206436],[343.99093148],9.858420372009277,-9.54504680633545,148.46096801757812,247497.50008320808
12675000,12.674999999999999,[-444.8996047973633],[1046.48193359],[601.5823288],[341.84593574],9.425033569335938,-9.341631889343262,150.1292724609375,247571.23751330376
12680000,12.68,[-516.5012435913086],[1013.24829102],[496.74704742],[330.98976586],9.776068687438965,-9.145950317382812,149.81716918945312,247644.91475462914
12685000,12.684999999999999,[-312.80702209472656],[1050.17102051],[737.36399841],[343.05102044],9.680075645446777,-9.793469429016113,148.5146484375,247718.64729118347
12690000,12.69,[-227.96234893798828],[1003.44445801],[775.48210907],[327.78722566],9.609308242797852,-9.365884780883789,149.83682250976562,247792.5382385254
12695000,12.695,[-319.494441986084],[1032.60058594],[713.10614395],[337.31142623],10.2294340133667,-9.326400756835938,148.46151733398438,247866.3040008545
